S1_A02,S2_A02,S3_A02,S4_A02,S5_A02,S6_A02,S7_A02,S8_A02
0.537,1.834,0.321,1.699,1.598,0.313,0.671,1.748
0.537,1.834,0.321,1.699,1.598,0.313,0.671,1.749
0.537,1.834,0.321,1.699,1.597,0.313,0.671,1.748
0.537,1.834,0.321,1.699,1.597,0.313,0.671,1.748
0.537,1.833,0.321,1.699,1.598,0.313,0.671,1.749
0.537,1.834,0.321,1.699,1.598,0.313,0.671,1.749
0.538,1.834,0.321,1.699,1.598,0.313,0.671,1.749
0.538,1.835,0.321,1.699,1.598,0.313,0.671,1.749
0.538,1.834,0.321,1.7,1.598,0.313,0.671,1.749
0.538,1.835,0.321,1.7,1.598,0.313,0.672,1.749
0.538,1.834,0.321,1.7,1.598,0.313,0.671,1.749
0.538,1.834,0.321,1.699,1.598,0.313,0.671,1.749
0.538,1.834,0.321,1.699,1.598,0.313,0.671,1.749
0.538,1.834,0.321,1.699,1.598,0.313,0.672,1.749
0.538,1.835,0.321,1.699,1.598,0.313,0.671,1.749
0.538,1.835,0.321,1.699,1.598,0.313,0.671,1.75
0.538,1.835,0.321,1.7,1.599,0.313,0.672,1.75
0.538,1.835,0.321,1.7,1.598,0.313,0.672,1.749
0.538,1.835,0.321,1.7,1.598,0.313,0.671,1.749
0.538,1.835,0.321,1.7,1.598,0.313,0.671,1.749
0.538,1.835,0.321,1.699,1.598,0.313,0.671,1.749
0.538,1.835,0.321,1.699,1.598,0.313,0.671,1.749
0.538,1.835,0.321,1.699,1.598,0.313,0.671,1.749
0.538,1.835,0.321,1.7,1.598,0.313,0.671,1.749
0.538,1.835,0.321,1.7,1.598,0.313,0.671,1.749
0.538,1.835,0.321,1.7,1.598,0.313,0.671,1.749
0.538,1.835,0.321,1.7,1.599,0.313,0.671,1.749
0.538,1.835,0.321,1.699,1.598,0.313,0.671,1.749
0.538,1.835,0.321,1.699,1.598,0.313,0.671,1.749
0.538,1.835,0.321,1.7,1.598,0.313,0.671,1.75
0.538,1.835,0.321,1.7,1.598,0.313,0.671,1.75
0.538,1.835,0.321,1.7,1.599,0.313,0.671,1.749
0.538,1.835,0.321,1.7,1.599,0.313,0.672,1.75
0.538,1.835,0.321,1.7,1.599,0.313,0.671,1.749
0.538,1.835,0.321,1.7,1.598,0.313,0.671,1.749
0.538,1.835,0.321,1.7,1.599,0.313,0.672,1.75
0.538,1.835,0.321,1.7,1.598,0.313,0.671,1.749
0.538,1.835,0.321,1.7,1.598,0.313,0.671,1.749
0.538,1.835,0.321,1.7,1.598,0.313,0.671,1.749
0.538,1.835,0.321,1.7,1.598,0.313,0.671,1.749
0.538,1.835,0.321,1.699,1.598,0.313,0.671,1.75
0.538,1.835,0.321,1.7,1.599,0.313,0.672,1.75
0.538,1.836,0.321,1.7,1.599,0.313,0.672,1.75
0.538,1.835,0.321,1.7,1.599,0.313,0.671,1.75
0.538,1.835,0.321,1.7,1.599,0.313,0.671,1.749
0.538,1.834,0.321,1.699,1.598,0.313,0.671,1.749
0.538,1.834,0.321,1.699,1.598,0.313,0.671,1.749
0.538,1.835,0.321,1.699,1.598,0.313,0.671,1.749
0.538,1.835,0.321,1.699,1.598,0.313,0.671,1.749
0.538,1.835,0.321,1.699,1.598,0.313,0.671,1.749
0.538,1.835,0.321,1.699,1.599,0.313,0.671,1.749
0.538,1.835,0.321,1.7,1.598,0.313,0.672,1.749
0.538,1.835,0.321,1.7,1.598,0.313,0.671,1.749
0.538,1.835,0.321,1.7,1.598,0.313,0.672,1.75
0.538,1.835,0.321,1.7,1.599,0.313,0.671,1.75
0.538,1.835,0.321,1.7,1.599,0.313,0.671,1.75
0.538,1.835,0.321,1.7,1.599,0.313,0.671,1.75
0.538,1.835,0.321,1.7,1.598,0.313,0.671,1.749
0.538,1.835,0.321,1.699,1.598,0.313,0.671,1.75
0.538,1.835,0.321,1.699,1.598,0.313,0.671,1.749
0.538,1.834,0.321,1.699,1.598,0.313,0.671,1.749
0.538,1.835,0.321,1.699,1.598,0.313,0.671,1.75
0.538,1.835,0.321,1.7,1.599,0.313,0.671,1.749
0.538,1.835,0.321,1.699,1.598,0.313,0.671,1.749
0.538,1.835,0.321,1.699,1.598,0.313,0.671,1.749
0.538,1.835,0.321,1.699,1.598,0.313,0.671,1.749
0.538,1.835,0.321,1.699,1.598,0.313,0.671,1.749
0.538,1.835,0.321,1.7,1.598,0.313,0.671,1.749
0.538,1.835,0.321,1.7,1.599,0.313,0.671,1.749
0.538,1.835,0.321,1.7,1.599,0.313,0.671,1.75
0.538,1.835,0.321,1.7,1.599,0.313,0.671,1.749
0.538,1.835,0.321,1.7,1.599,0.313,0.671,1.749
0.538,1.835,0.321,1.7,1.598,0.313,0.671,1.749
0.538,1.835,0.321,1.7,1.598,0.313,0.671,1.749
0.538,1.834,0.321,1.699,1.598,0.313,0.671,1.749
0.538,1.834,0.321,1.699,1.598,0.313,0.671,1.748
0.538,1.834,0.321,1.699,1.598,0.313,0.671,1.749
0.538,1.834,0.321,1.699,1.598,0.313,0.671,1.749
0.538,1.834,0.321,1.699,1.598,0.313,0.671,1.749
0.538,1.834,0.321,1.699,1.598,0.313,0.671,1.748
0.538,1.834,0.321,1.699,1.598,0.313,0.671,1.749
0.538,1.835,0.321,1.699,1.598,0.313,0.671,1.749
0.538,1.835,0.321,1.699,1.598,0.313,0.671,1.749
0.538,1.834,0.321,1.699,1.598,0.313,0.671,1.749
0.538,1.834,0.321,1.699,1.598,0.313,0.671,1.748
0.538,1.834,0.321,1.699,1.598,0.313,0.671,1.748
0.538,1.834,0.321,1.699,1.598,0.313,0.671,1.748
0.538,1.834,0.321,1.699,1.598,0.313,0.671,1.749
0.538,1.834,0.321,1.699,1.598,0.313,0.671,1.748
0.538,1.834,0.321,1.699,1.598,0.313,0.671,1.748
0.538,1.834,0.321,1.699,1.598,0.313,0.671,1.749
0.538,1.835,0.321,1.699,1.598,0.313,0.671,1.749
0.538,1.835,0.321,1.699,1.598,0.313,0.671,1.749
0.538,1.835,0.321,1.699,1.598,0.313,0.671,1.749
0.538,1.835,0.321,1.7,1.598,0.313,0.671,1.749
0.538,1.835,0.321,1.7,1.598,0.313,0.671,1.749
0.539,1.835,0.321,1.7,1.598,0.313,0.671,1.75
0.539,1.835,0.321,1.7,1.599,0.313,0.671,1.749
0.539,1.835,0.321,1.7,1.599,0.313,0.671,1.75
0.539,1.835,0.321,1.7,1.599,0.313,0.671,1.75
0.539,1.836,0.321,1.7,1.599,0.313,0.672,1.75
0.539,1.836,0.321,1.7,1.599,0.313,0.671,1.75
0.539,1.836,0.321,1.7,1.599,0.313,0.671,1.75
0.539,1.836,0.321,1.7,1.599,0.313,0.672,1.75
0.539,1.836,0.321,1.7,1.599,0.313,0.671,1.75
0.539,1.836,0.321,1.7,1.599,0.313,0.671,1.75
0.539,1.836,0.321,1.7,1.599,0.313,0.672,1.75
0.539,1.836,0.321,1.7,1.599,0.313,0.672,1.75
0.539,1.836,0.321,1.7,1.599,0.313,0.672,1.75
0.539,1.837,0.321,1.7,1.599,0.313,0.672,1.751
0.539,1.836,0.321,1.7,1.6,0.313,0.672,1.751
0.539,1.837,0.321,1.7,1.599,0.313,0.672,1.751
0.539,1.837,0.321,1.701,1.599,0.313,0.672,1.751
0.539,1.836,0.321,1.7,1.6,0.313,0.672,1.75
0.539,1.836,0.321,1.701,1.599,0.313,0.672,1.751
0.539,1.836,0.321,1.7,1.599,0.313,0.672,1.751
0.539,1.836,0.321,1.7,1.599,0.313,0.672,1.75
0.539,1.836,0.321,1.7,1.599,0.313,0.672,1.75
0.539,1.836,0.321,1.7,1.599,0.313,0.672,1.751
0.539,1.836,0.321,1.7,1.6,0.313,0.672,1.75
0.539,1.836,0.321,1.7,1.599,0.313,0.672,1.751
0.539,1.836,0.321,1.7,1.599,0.313,0.672,1.75
0.539,1.836,0.321,1.7,1.599,0.313,0.672,1.75
0.539,1.836,0.321,1.701,1.599,0.313,0.672,1.751
0.539,1.836,0.321,1.701,1.6,0.314,0.672,1.751
0.539,1.836,0.321,1.701,1.6,0.313,0.672,1.751
0.539,1.837,0.321,1.701,1.6,0.313,0.672,1.751
0.539,1.836,0.321,1.7,1.599,0.313,0.672,1.751
0.539,1.836,0.321,1.701,1.6,0.313,0.672,1.751
0.539,1.836,0.321,1.7,1.599,0.313,0.672,1.75
0.539,1.836,0.321,1.7,1.599,0.313,0.672,1.751
0.539,1.836,0.321,1.7,1.599,0.313,0.672,1.75
0.539,1.836,0.321,1.7,1.599,0.313,0.672,1.75
0.539,1.835,0.321,1.7,1.599,0.313,0.672,1.751
0.539,1.836,0.321,1.7,1.599,0.313,0.672,1.751
0.539,1.836,0.321,1.7,1.599,0.313,0.672,1.75
0.539,1.836,0.321,1.7,1.599,0.313,0.672,1.751
0.539,1.836,0.321,1.7,1.599,0.313,0.672,1.751
0.539,1.836,0.321,1.701,1.6,0.313,0.672,1.751
0.539,1.836,0.321,1.7,1.6,0.313,0.672,1.751
0.539,1.836,0.321,1.7,1.599,0.314,0.672,1.751
0.54,1.836,0.321,1.701,1.6,0.313,0.672,1.751
0.54,1.836,0.321,1.701,1.6,0.313,0.672,1.751
0.54,1.836,0.321,1.7,1.599,0.314,0.672,1.751
0.539,1.836,0.321,1.701,1.6,0.313,0.672,1.751
0.54,1.836,0.321,1.701,1.6,0.313,0.672,1.751
0.54,1.836,0.321,1.701,1.6,0.313,0.672,1.751
0.539,1.836,0.321,1.701,1.6,0.313,0.672,1.751
0.54,1.835,0.321,1.701,1.6,0.313,0.672,1.751
0.539,1.835,0.321,1.701,1.6,0.313,0.672,1.751
0.54,1.835,0.321,1.701,1.6,0.313,0.672,1.751
0.539,1.836,0.321,1.7,1.6,0.313,0.672,1.751
0.54,1.835,0.321,1.701,1.6,0.313,0.672,1.752
0.54,1.836,0.321,1.701,1.6,0.313,0.672,1.752
0.54,1.836,0.321,1.702,1.601,0.314,0.672,1.752
0.54,1.837,0.321,1.702,1.601,0.314,0.672,1.752
0.54,1.837,0.321,1.702,1.601,0.314,0.672,1.752
0.54,1.837,0.321,1.702,1.601,0.314,0.672,1.752
0.54,1.837,0.321,1.702,1.601,0.314,0.672,1.752
0.54,1.837,0.321,1.702,1.601,0.314,0.672,1.752
0.54,1.837,0.321,1.702,1.601,0.314,0.673,1.752
0.54,1.837,0.321,1.702,1.601,0.314,0.673,1.752
0.54,1.837,0.321,1.702,1.601,0.314,0.672,1.752
0.54,1.837,0.321,1.702,1.601,0.314,0.673,1.752
0.54,1.837,0.321,1.702,1.601,0.314,0.672,1.752
0.54,1.837,0.321,1.702,1.601,0.314,0.672,1.752
0.54,1.837,0.321,1.702,1.601,0.314,0.673,1.753
0.541,1.838,0.321,1.702,1.602,0.314,0.673,1.753
0.541,1.838,0.321,1.703,1.602,0.314,0.673,1.753
0.54,1.838,0.321,1.703,1.602,0.314,0.673,1.753
0.541,1.838,0.321,1.703,1.602,0.314,0.673,1.753
0.541,1.837,0.321,1.702,1.602,0.314,0.673,1.753
0.541,1.838,0.321,1.703,1.602,0.314,0.673,1.753
0.541,1.838,0.321,1.703,1.602,0.314,0.673,1.753
0.541,1.838,0.321,1.703,1.602,0.314,0.673,1.753
0.541,1.838,0.321,1.703,1.602,0.314,0.673,1.753
0.541,1.838,0.321,1.703,1.601,0.314,0.673,1.753
0.541,1.838,0.322,1.703,1.602,0.314,0.673,1.753
0.541,1.838,0.322,1.703,1.602,0.314,0.673,1.753
0.541,1.838,0.322,1.703,1.602,0.314,0.673,1.753
0.541,1.838,0.322,1.703,1.602,0.314,0.673,1.753
0.541,1.838,0.322,1.703,1.602,0.314,0.673,1.753
0.541,1.838,0.322,1.703,1.602,0.314,0.673,1.754
0.541,1.838,0.321,1.702,1.601,0.314,0.673,1.753
0.541,1.837,0.321,1.702,1.601,0.314,0.672,1.752
0.54,1.837,0.321,1.702,1.601,0.314,0.673,1.753
0.541,1.838,0.321,1.703,1.601,0.314,0.673,1.753
0.541,1.838,0.321,1.703,1.602,0.314,0.673,1.753
0.541,1.838,0.321,1.702,1.602,0.314,0.673,1.753
0.541,1.838,0.321,1.702,1.602,0.314,0.673,1.753
0.541,1.838,0.321,1.703,1.602,0.314,0.673,1.753
0.541,1.838,0.321,1.703,1.602,0.314,0.673,1.754
0.541,1.838,0.322,1.703,1.602,0.314,0.673,1.753
0.541,1.838,0.321,1.703,1.602,0.314,0.673,1.753
0.541,1.838,0.322,1.703,1.602,0.314,0.673,1.753
0.541,1.838,0.322,1.703,1.602,0.314,0.673,1.754
0.541,1.838,0.322,1.703,1.602,0.314,0.673,1.754
0.541,1.838,0.321,1.703,1.602,0.314,0.673,1.754
0.541,1.838,0.322,1.703,1.602,0.314,0.673,1.754
0.541,1.838,0.322,1.703,1.603,0.314,0.673,1.753
0.541,1.837,0.321,1.703,1.602,0.314,0.673,1.753
0.541,1.837,0.322,1.702,1.602,0.314,0.673,1.752
0.541,1.837,0.321,1.702,1.601,0.314,0.673,1.752
0.541,1.836,0.321,1.702,1.601,0.314,0.673,1.752
0.541,1.837,0.321,1.702,1.601,0.314,0.673,1.753
0.541,1.837,0.321,1.702,1.602,0.314,0.673,1.752
0.541,1.837,0.321,1.702,1.601,0.314,0.673,1.752
0.541,1.837,0.321,1.702,1.601,0.314,0.673,1.753
0.541,1.837,0.321,1.702,1.602,0.314,0.673,1.752
0.541,1.837,0.321,1.702,1.601,0.314,0.673,1.752
0.541,1.837,0.321,1.702,1.601,0.314,0.673,1.752
0.541,1.837,0.321,1.702,1.601,0.314,0.673,1.752
0.541,1.837,0.321,1.702,1.601,0.314,0.673,1.752
0.541,1.837,0.321,1.702,1.601,0.314,0.673,1.752
0.541,1.837,0.321,1.702,1.601,0.314,0.673,1.752
0.541,1.837,0.321,1.702,1.601,0.314,0.673,1.752
0.541,1.837,0.322,1.702,1.601,0.314,0.673,1.752
0.541,1.837,0.322,1.702,1.601,0.314,0.673,1.752
0.541,1.837,0.321,1.702,1.601,0.314,0.673,1.752
0.541,1.837,0.321,1.702,1.601,0.314,0.673,1.752
0.541,1.836,0.321,1.702,1.601,0.314,0.673,1.752
0.541,1.837,0.321,1.702,1.601,0.314,0.673,1.752
0.541,1.837,0.321,1.702,1.601,0.314,0.673,1.752
0.541,1.837,0.321,1.702,1.601,0.314,0.673,1.752
0.541,1.837,0.322,1.702,1.601,0.314,0.673,1.752
0.541,1.837,0.321,1.702,1.601,0.314,0.673,1.752
0.541,1.837,0.321,1.702,1.601,0.314,0.673,1.752
0.541,1.837,0.321,1.702,1.601,0.314,0.673,1.752
0.541,1.837,0.321,1.702,1.601,0.314,0.673,1.752
0.541,1.837,0.322,1.702,1.601,0.314,0.673,1.752
0.541,1.836,0.321,1.702,1.601,0.314,0.673,1.752
0.541,1.836,0.321,1.702,1.601,0.314,0.673,1.752
0.541,1.837,0.322,1.702,1.601,0.314,0.673,1.752
0.541,1.837,0.322,1.702,1.601,0.314,0.673,1.752
0.541,1.837,0.322,1.702,1.601,0.314,0.673,1.752
0.541,1.837,0.321,1.702,1.601,0.314,0.673,1.752
0.541,1.837,0.321,1.702,1.601,0.314,0.673,1.752
0.541,1.837,0.322,1.702,1.601,0.314,0.673,1.752
0.541,1.837,0.322,1.702,1.601,0.314,0.673,1.752
0.541,1.837,0.321,1.702,1.601,0.314,0.673,1.752
0.541,1.837,0.322,1.702,1.601,0.314,0.673,1.752
0.541,1.837,0.322,1.702,1.601,0.314,0.673,1.752
0.541,1.837,0.321,1.702,1.601,0.314,0.673,1.752
0.541,1.837,0.321,1.702,1.601,0.314,0.673,1.752
0.541,1.837,0.321,1.702,1.601,0.314,0.673,1.752
0.541,1.837,0.321,1.702,1.601,0.314,0.673,1.752
0.541,1.836,0.321,1.702,1.601,0.314,0.673,1.752
0.541,1.837,0.322,1.702,1.601,0.314,0.673,1.753
0.541,1.837,0.322,1.702,1.601,0.314,0.673,1.753
0.541,1.837,0.322,1.702,1.602,0.314,0.673,1.753
0.541,1.838,0.321,1.703,1.602,0.314,0.673,1.753
0.542,1.837,0.322,1.702,1.602,0.314,0.673,1.753
0.542,1.837,0.322,1.702,1.602,0.314,0.673,1.753
0.542,1.837,0.322,1.702,1.602,0.314,0.673,1.753
0.542,1.838,0.321,1.703,1.602,0.314,0.673,1.753
0.541,1.837,0.321,1.703,1.602,0.314,0.673,1.753
0.542,1.838,0.322,1.703,1.602,0.314,0.673,1.753
0.542,1.838,0.321,1.703,1.602,0.314,0.673,1.753
0.542,1.838,0.322,1.703,1.602,0.314,0.673,1.753
0.542,1.838,0.322,1.703,1.602,0.314,0.673,1.753
0.542,1.838,0.322,1.703,1.602,0.314,0.673,1.753
0.542,1.838,0.322,1.703,1.602,0.314,0.673,1.753
0.542,1.837,0.321,1.703,1.602,0.314,0.674,1.754
0.542,1.838,0.322,1.704,1.603,0.314,0.674,1.754
0.542,1.838,0.322,1.704,1.603,0.314,0.674,1.754
0.542,1.838,0.322,1.704,1.603,0.315,0.674,1.755
0.542,1.839,0.322,1.704,1.603,0.314,0.674,1.754
0.542,1.839,0.322,1.704,1.603,0.315,0.674,1.755
0.542,1.839,0.322,1.704,1.603,0.315,0.674,1.754
0.542,1.839,0.322,1.704,1.603,0.314,0.674,1.755
0.542,1.839,0.322,1.704,1.603,0.315,0.674,1.754
0.542,1.839,0.322,1.704,1.603,0.315,0.674,1.755
0.542,1.839,0.322,1.704,1.603,0.314,0.674,1.755
0.542,1.839,0.322,1.704,1.604,0.315,0.674,1.755
0.542,1.839,0.322,1.705,1.604,0.315,0.674,1.755
0.542,1.839,0.322,1.704,1.603,0.315,0.674,1.754
0.542,1.839,0.322,1.704,1.603,0.315,0.674,1.754
0.542,1.839,0.322,1.704,1.603,0.315,0.674,1.755
0.542,1.839,0.322,1.704,1.603,0.315,0.674,1.755
0.542,1.839,0.322,1.704,1.603,0.314,0.674,1.754
0.542,1.839,0.322,1.704,1.604,0.315,0.674,1.755
0.542,1.839,0.322,1.704,1.603,0.315,0.674,1.754
0.543,1.839,0.322,1.704,1.604,0.315,0.674,1.755
0.542,1.839,0.322,1.704,1.604,0.315,0.674,1.755
0.543,1.839,0.322,1.704,1.604,0.315,0.674,1.755
0.543,1.839,0.322,1.704,1.603,0.315,0.674,1.755
0.543,1.839,0.322,1.704,1.604,0.315,0.674,1.755
0.543,1.839,0.322,1.705,1.604,0.315,0.674,1.755
0.543,1.839,0.322,1.705,1.604,0.315,0.674,1.755
0.543,1.84,0.322,1.705,1.604,0.315,0.674,1.755
0.543,1.84,0.322,1.705,1.604,0.315,0.674,1.755
0.543,1.84,0.322,1.705,1.604,0.315,0.674,1.755
0.543,1.84,0.322,1.705,1.604,0.315,0.674,1.755
0.543,1.84,0.322,1.705,1.604,0.315,0.674,1.755
0.543,1.84,0.322,1.705,1.604,0.315,0.675,1.756
0.543,1.84,0.322,1.706,1.604,0.315,0.675,1.756
0.543,1.84,0.322,1.706,1.604,0.315,0.675,1.756
0.543,1.841,0.322,1.705,1.605,0.315,0.675,1.756
0.543,1.841,0.322,1.706,1.605,0.315,0.675,1.756
0.543,1.841,0.322,1.706,1.605,0.315,0.675,1.756
0.543,1.841,0.322,1.706,1.605,0.315,0.675,1.756
0.543,1.841,0.322,1.706,1.605,0.315,0.675,1.757
0.543,1.841,0.322,1.706,1.605,0.315,0.675,1.756
0.543,1.841,0.322,1.706,1.605,0.315,0.675,1.757
0.544,1.841,0.322,1.706,1.605,0.315,0.675,1.757
0.544,1.841,0.322,1.706,1.605,0.315,0.675,1.757
0.543,1.841,0.322,1.706,1.605,0.315,0.675,1.757
0.544,1.841,0.322,1.706,1.605,0.315,0.675,1.757
0.544,1.841,0.322,1.706,1.605,0.315,0.675,1.757
0.544,1.841,0.322,1.705,1.604,0.315,0.675,1.756
0.543,1.84,0.322,1.706,1.605,0.315,0.675,1.756
0.543,1.84,0.322,1.705,1.604,0.315,0.675,1.756
0.543,1.841,0.322,1.706,1.605,0.315,0.675,1.756
0.544,1.841,0.322,1.705,1.605,0.315,0.675,1.756
0.543,1.841,0.322,1.706,1.605,0.315,0.675,1.756
0.543,1.841,0.322,1.706,1.605,0.315,0.675,1.756
0.544,1.84,0.322,1.705,1.605,0.315,0.675,1.756
0.544,1.84,0.322,1.706,1.605,0.315,0.675,1.756
0.544,1.841,0.322,1.706,1.605,0.315,0.675,1.756
0.544,1.841,0.322,1.705,1.604,0.315,0.675,1.756
0.543,1.84,0.322,1.706,1.605,0.315,0.675,1.756
0.544,1.84,0.322,1.706,1.605,0.315,0.675,1.756
0.544,1.84,0.322,1.706,1.604,0.315,0.675,1.756
0.544,1.84,0.322,1.706,1.605,0.315,0.675,1.757
0.544,1.841,0.322,1.707,1.605,0.316,0.675,1.757
0.544,1.841,0.322,1.707,1.605,0.315,0.675,1.756
0.544,1.84,0.322,1.706,1.605,0.315,0.675,1.756
0.544,1.84,0.322,1.706,1.605,0.315,0.675,1.756
0.544,1.84,0.322,1.706,1.605,0.315,0.675,1.756
0.544,1.84,0.322,1.706,1.605,0.316,0.675,1.756
0.544,1.84,0.322,1.706,1.605,0.315,0.675,1.757
0.544,1.84,0.322,1.706,1.605,0.315,0.675,1.756
0.544,1.84,0.322,1.706,1.605,0.315,0.675,1.756
0.544,1.84,0.322,1.706,1.605,0.315,0.675,1.756
0.544,1.839,0.322,1.706,1.605,0.315,0.675,1.756
0.544,1.84,0.322,1.706,1.605,0.315,0.675,1.756
0.544,1.84,0.322,1.706,1.605,0.315,0.675,1.756
0.544,1.84,0.322,1.706,1.605,0.315,0.675,1.756
0.544,1.84,0.322,1.706,1.605,0.315,0.675,1.756
0.544,1.84,0.322,1.706,1.605,0.315,0.675,1.757
0.544,1.84,0.322,1.706,1.605,0.315,0.675,1.756
0.544,1.84,0.322,1.706,1.605,0.315,0.675,1.756
0.544,1.84,0.322,1.706,1.605,0.315,0.675,1.756
0.544,1.84,0.322,1.706,1.605,0.315,0.675,1.757
0.544,1.84,0.322,1.706,1.605,0.315,0.675,1.756
0.544,1.84,0.322,1.706,1.605,0.315,0.675,1.757
0.544,1.84,0.322,1.706,1.605,0.315,0.676,1.757
0.544,1.841,0.322,1.706,1.605,0.315,0.676,1.757
0.544,1.841,0.322,1.707,1.606,0.316,0.676,1.757
0.544,1.841,0.322,1.706,1.605,0.315,0.676,1.757
0.544,1.84,0.322,1.707,1.606,0.316,0.676,1.757
0.544,1.841,0.322,1.706,1.605,0.315,0.676,1.756
0.544,1.84,0.322,1.706,1.605,0.316,0.676,1.757
0.544,1.84,0.322,1.706,1.605,0.316,0.675,1.756
0.544,1.839,0.322,1.705,1.604,0.315,0.675,1.756
0.544,1.839,0.322,1.706,1.605,0.316,0.675,1.756
0.544,1.84,0.322,1.706,1.605,0.315,0.676,1.756
0.544,1.84,0.322,1.706,1.605,0.316,0.675,1.756
0.544,1.84,0.322,1.706,1.605,0.316,0.675,1.756
0.544,1.84,0.322,1.706,1.605,0.316,0.675,1.756
0.544,1.84,0.322,1.706,1.605,0.316,0.676,1.756
0.544,1.84,0.322,1.706,1.605,0.316,0.676,1.757
0.544,1.84,0.322,1.706,1.605,0.316,0.675,1.756
0.544,1.84,0.322,1.706,1.605,0.316,0.675,1.756
0.544,1.84,0.322,1.706,1.604,0.315,0.675,1.755
0.544,1.839,0.322,1.705,1.604,0.316,0.675,1.755
0.544,1.839,0.322,1.705,1.604,0.315,0.675,1.756
0.544,1.839,0.322,1.705,1.604,0.315,0.675,1.756
0.544,1.839,0.322,1.705,1.604,0.315,0.675,1.755
0.544,1.839,0.322,1.705,1.604,0.315,0.675,1.756
0.544,1.839,0.322,1.705,1.604,0.315,0.675,1.756
0.544,1.84,0.322,1.706,1.605,0.316,0.676,1.756
0.544,1.84,0.322,1.706,1.605,0.315,0.676,1.756
0.544,1.84,0.322,1.706,1.605,0.315,0.676,1.757
0.544,1.84,0.322,1.705,1.605,0.316,0.676,1.757
0.544,1.84,0.322,1.706,1.605,0.316,0.676,1.757
0.544,1.84,0.322,1.706,1.605,0.315,0.676,1.757
0.545,1.841,0.322,1.706,1.605,0.316,0.676,1.757
0.544,1.841,0.322,1.707,1.605,0.316,0.676,1.757
0.545,1.84,0.322,1.706,1.605,0.316,0.676,1.757
0.544,1.84,0.322,1.706,1.605,0.316,0.676,1.757
0.544,1.84,0.322,1.706,1.605,0.316,0.676,1.757
0.544,1.84,0.322,1.706,1.605,0.316,0.676,1.757
0.544,1.84,0.322,1.706,1.605,0.316,0.676,1.757
0.545,1.84,0.322,1.706,1.605,0.316,0.676,1.757
0.544,1.84,0.322,1.706,1.605,0.316,0.676,1.757
0.545,1.84,0.322,1.706,1.605,0.316,0.676,1.757
0.544,1.84,0.322,1.706,1.605,0.316,0.676,1.756
0.544,1.84,0.322,1.706,1.605,0.316,0.676,1.757
0.544,1.84,0.322,1.706,1.605,0.316,0.675,1.756
0.544,1.84,0.322,1.706,1.605,0.316,0.676,1.757
0.545,1.84,0.322,1.707,1.605,0.316,0.676,1.757
0.545,1.84,0.322,1.707,1.605,0.316,0.676,1.757
0.545,1.84,0.322,1.706,1.606,0.316,0.676,1.757
0.545,1.84,0.322,1.707,1.605,0.316,0.676,1.757
0.545,1.84,0.322,1.707,1.606,0.316,0.676,1.757
0.545,1.84,0.322,1.706,1.605,0.316,0.676,1.757
0.545,1.84,0.322,1.707,1.605,0.316,0.676,1.757
0.545,1.84,0.322,1.707,1.605,0.316,0.676,1.757
0.545,1.84,0.322,1.707,1.605,0.316,0.676,1.757
0.545,1.84,0.322,1.707,1.605,0.316,0.676,1.757
0.545,1.84,0.322,1.706,1.605,0.316,0.676,1.757
0.545,1.84,0.322,1.706,1.605,0.316,0.676,1.757
0.545,1.84,0.322,1.707,1.605,0.316,0.676,1.757
0.545,1.84,0.322,1.706,1.605,0.316,0.676,1.757
0.545,1.841,0.322,1.707,1.605,0.316,0.676,1.758
0.545,1.841,0.322,1.707,1.605,0.316,0.676,1.757
0.545,1.84,0.322,1.707,1.605,0.316,0.676,1.758
0.545,1.841,0.322,1.707,1.606,0.316,0.676,1.758
0.545,1.84,0.322,1.707,1.606,0.316,0.676,1.757
0.545,1.841,0.322,1.707,1.606,0.316,0.676,1.758
0.545,1.841,0.322,1.707,1.606,0.316,0.676,1.758
0.545,1.841,0.322,1.707,1.606,0.316,0.676,1.758
0.545,1.841,0.322,1.708,1.606,0.316,0.676,1.758
0.545,1.841,0.322,1.708,1.606,0.316,0.676,1.758
0.545,1.841,0.322,1.707,1.606,0.316,0.676,1.758
0.545,1.841,0.322,1.707,1.606,0.316,0.676,1.758
0.545,1.841,0.322,1.708,1.606,0.316,0.676,1.758
0.545,1.841,0.322,1.708,1.606,0.316,0.676,1.758
0.545,1.841,0.322,1.708,1.606,0.316,0.676,1.758
0.545,1.84,0.322,1.707,1.606,0.316,0.676,1.758
0.545,1.841,0.322,1.707,1.606,0.316,0.676,1.757
0.545,1.84,0.322,1.707,1.605,0.316,0.676,1.758
0.545,1.84,0.322,1.707,1.606,0.316,0.676,1.758
0.545,1.84,0.322,1.707,1.605,0.316,0.676,1.758
0.545,1.84,0.322,1.707,1.605,0.316,0.676,1.757
0.545,1.84,0.322,1.707,1.605,0.316,0.676,1.758
0.545,1.84,0.322,1.707,1.605,0.316,0.676,1.757
0.545,1.84,0.322,1.707,1.606,0.316,0.676,1.757
0.545,1.839,0.322,1.707,1.605,0.316,0.676,1.757
0.545,1.84,0.322,1.707,1.605,0.316,0.676,1.758
0.545,1.84,0.322,1.707,1.606,0.316,0.676,1.757
0.545,1.84,0.322,1.707,1.606,0.316,0.676,1.758
0.545,1.84,0.322,1.707,1.605,0.316,0.676,1.758
0.545,1.84,0.322,1.707,1.606,0.316,0.676,1.757
0.545,1.84,0.322,1.707,1.606,0.316,0.676,1.758
